record_id,standard_code,record_type,title,machine_extraction_status,excerpt_count,reference_labels,extracted_text,issues,reviewer_decision,reviewer_notes
L2|6.4.2.2|L2-ABS4-05|73,JR/T 0072—2020,measurement-unit,L2-ABS4-05 测评单元,Extracted,1,L2-ABS4-05,"测评单元（L2-ABS4-05）
该测评单元包括以下要求：
a)   测评指标： 应能够限制与感知节点通信的目标地址， 以避免对陌生地址的攻击行为。
b)   测评对象： 感知节点设备和设计文档。
c)   测评实施包括以下内容：
1)   应核查感知层安全设计文档，是否有对感知节点通信目标地址的控制措施说明。
2)   应核查感知节点设备，是否配置了对感知节点通信目标地址的控制措施，相关参数配置是否符合设计要求。
3)   应对感知节点设备进行渗透测试，测试是否能够限制感知节点设备对违反访问控制策略的通信目标地址进行访问或攻击。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L2|6.4.2.2|L2-ABS4-06|73,JR/T 0072—2020,measurement-unit,L2-ABS4-06 测评单元,Extracted,1,L2-ABS4-06,"测评单元（L2-ABS4-06）
该测评单元包括以下要求：
a)   测评指标： 应能够限制与网关节点通信的目标地址， 以避免对陌生地址的攻击行为。
b)   测评对象： 网关节点设备和设计文档。
c)   测评实施包括以下内容：
1)   应核查感知层安全设计文档，是否有对网关节点通信目标地址的控制措施说明。
2)   应核查网关节点设备，是否配置了对网关节点通信目标地址的控制措施，相关参数配置是否符合设计要求。
3)   应对感知节点设备进行渗透测试，测试是否能够限制网关节点设备对违反访问控制策略的通信目标地址进行访问或攻击。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L2|6.4.3.2|L2-CES4-05|75,JR/T 0072—2020,measurement-unit,L2-CES4-05 测评单元,Extracted,1,L2-CES4-05,"测评单元（L2-CES4-05）
该测评单元包括以下要求：
a)   测评指标： 应具备过滤非法节点和伪造节点所发送的数据的能力 。（F2）
b)   测评对象： 网关节点设备。
c)   测评实施包括以下内容：
1)   应核查是否具备过滤非法节点和伪造节点发送的数据的功能。
2)   应测试验证是否能够过滤非法节点和伪造节点发送的数据。
d)   单元判定： 如果 1）和 2）均为肯定 ，则符合本测评单元指标要求 ， 否则不符合或部分符合本测评单元指标要求。",,,
L3|7.1.2.1|L3-CNS1-01|85,JR/T 0072—2020,measurement-unit,L3-CNS1-01 测评单元,Extracted,1,L3-CNS1-01,"测评单元（L3-CNS1-01）
该测评单元包括以下要求：
a)   测评指标： 应保证网络设备的业务处理能力满足业务高峰期需要，如： 业务处理能力能满足业务高峰期需要的 50%以上 。（F3）
b)   测评对象： 路由器、 交换机、无线接入设备和防火墙等提供网络通信功能的设备或相关组件。
c)   测评实施包括以下内容：
1)   应核查业务高峰时期一段时间内主要网络设备的CPU 使用率和内存使用率是否满足需要，如：业务处理能力能满足业务高峰期需要的 50%以上。
2)   应核查网络设备是否从未出现过因设备性能问题导致的宕机情况。
3)   应测试验证设备是否满足业务高峰期需求。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L3|7.1.2.1|L3-CNS1-02|86,JR/T 0072—2020,measurement-unit,L3-CNS1-02 测评单元,Extracted,1,L3-CNS1-02,"测评单元（L3-CNS1-02）
该测评单元包括以下要求：
a)   测评指标： 应保证网络各个部分的带宽满足业务高峰期需要。
b)   测评对象： 综合网管系统等。
c)   测评实施包括以下内容：
1)   应核查综合网管系统各通信链路带宽是否满足高峰时段的业务流量需要。
2)   应测试验证网络带宽是否满足业务高峰期需求。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L3|7.1.2.1|L3-CNS1-03|86,JR/T 0072—2020,measurement-unit,L3-CNS1-03 测评单元,Extracted,1,L3-CNS1-03,"测评单元（L3-CNS1-03）
该测评单元包括以下要求：
a)   测评指标： 应划分不同的网络区域，并按照方便管理和控制的原则为各网络区域分配地址。
b)   测评对象： 路由器、 交换机、无线接入设备和防火墙等提供网络通信功能的设备或相关组件。
c)   测评实施包括以下内容：
1)   应核查是否依据重要性、 部门等因素划分不同的网络区域。
2)   应核查相关网络设备配置信息，验证划分的网络区域是否与划分原则一致。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L3|7.1.2.1|L3-CNS1-04|86,JR/T 0072—2020,measurement-unit,L3-CNS1-04 测评单元,Extracted,1,L3-CNS1-04,"测评单元（L3-CNS1-04）
该测评单元包括以下要求：
a)   测评指标： 应避免将重要网络区域部署在边界处，重要网络区域与其他网络区域之间应采取可靠的技术隔离手段。
b)   测评对象： 网络拓扑。
c)   测评实施包括以下内容：
1)   应核查网络拓扑图是否与实际网络运行环境一致。
2)   应核查重要网络区域是否未部署在网络边界处。
3)   应核查重要网络区域与其他网络区域之间是否采取可靠的技术隔离手段，如网闸、 防火墙和设备访问控制列表（ACL）等。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L3|7.1.2.1|L3-CNS1-05|86,JR/T 0072—2020,measurement-unit,L3-CNS1-05 测评单元,Extracted,1,L3-CNS1-05,"测评单元（L3-CNS1-05）
该测评单元包括以下要求：
a)   测评指标： 应提供通信线路、 关键网络设备和关键计算设备的硬件冗余，保证系统的可用性，双线路设计时，宜由不同的电信运营商提供 。（F3）
b)   测评对象： 网络管理员和网络拓扑。
c)   测评实施包括以下内容：
1)   应核查是否有关键网络设备、 安全设备和关键计算设备的硬件冗余（主备或双活等）和通信线路冗余。
2)   应核查通信线路是否由不同电信运营商提供。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L3|7.1.2.2|L3-CNS1-06|86,JR/T 0072—2020,measurement-unit,L3-CNS1-06 测评单元,Extracted,1,L3-CNS1-06,"测评单元（L3-CNS1-06）
该测评单元包括以下要求：
a)   测评指标： 应采用校验技术保证通信过程中数据的完整性，并按照国家密码管理部门与行业有关要求使用密码算法 。（F3）
b)   测评对象： 提供校验技术或密码技术功能的设备或组件。
c)   测评实施包括以下内容：
1)   应核查是否在数据传输过程中使用密码技术来保证其完整性。
2)   应核查完整性措施所使用的密码算法是否符合国家密码管理部门与行业有关要求。
3)   应测试验证密码技术设备或组件能否保证通信过程中数据的完整性。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L3|7.1.2.2|L3-CNS1-07|87,JR/T 0072—2020,measurement-unit,L3-CNS1-07 测评单元,Extracted,1,L3-CNS1-07,"测评单元（L3-CNS1-07）
该测评单元包括以下要求：
a)   测评指标： 应采用校验技术保证通信过程中数据的保密性，并按照国家密码管理部门与行业有关要求使用密码算法 。（F3）
b)   测评对象： 提供校验技术功能的设备或组件。
c)   测评实施包括以下内容：
1)   应核查是否在通信过程中采取保密措施，具体采用哪些技术措施。
2)   应核查保密技术措施使用的密码算法是否符合国家密码管理部门与行业有关要求。
3)   应测试验证在通信过程中是否对数据进行加密。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L3|7.1.3.1|L3-ABS1-01|87,JR/T 0072—2020,measurement-unit,L3-ABS1-01 测评单元,Extracted,1,L3-ABS1-01,"测评单元（L3-ABS1-01）
该测评单元包括以下要求：
a)   测评指标： 应保证跨越边界的访问和数据流通过边界设备提供的受控接口进行通信。
b)   测评对象： 网闸、 防火墙、 路由器、 交换机和无线接入网关设备等提供访问控制功能的设备或相关组件。
c)   测评实施包括以下内容：
1)   应核查在网络边界处是否部署访问控制设备。
2)   应核查设备配置信息是否指定端口进行跨越边界的网络通信，指定端口是否配置并启用了安全策略。
3)   应采用其他技术手段（如非法无线网络设备定位、 核查设备配置信息等）核查是否不存在其他未受控端口进行跨越边界的网络通信。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L3|7.1.3.1|L3-ABS1-02|88,JR/T 0072—2020,measurement-unit,L3-ABS1-02 测评单元,Extracted,1,L3-ABS1-02,"测评单元（L3-ABS1-02）
该测评单元包括以下要求：
a)   测评指标： 应能够对非授权设备私自联到内部网络的行为进行检查或限制。
b)   测评对象： 终端管理系统或相关设备。
c)   测评实施包括以下内容：
1)   应核查是否采用技术措施防止非授权设备接入内部网络。
2)   应核查所有路由器和交换机等相关设备闲置端口是否均已关闭。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L3|7.1.3.1|L3-ABS1-03|88,JR/T 0072—2020,measurement-unit,L3-ABS1-03 测评单元,Extracted,1,L3-ABS1-03,"测评单元（L3-ABS1-03）
该测评单元包括以下要求：
a)   测评指标： 应能够对内部用户非授权联到外部网络的行为进行检查或限制。
b)   测评对象： 终端管理系统或相关设备。
c)   测评实施： 应核查是否采用技术措施防止内部用户存在非法外联行为。
d)   单元判定： 如果以上测评实施内容为肯定，则符合本测评单元指标要求，否则不符合本测评单元指标要求。",,,
L3|7.1.3.2|L3-ABS1-05|88,JR/T 0072—2020,measurement-unit,L3-ABS1-05 测评单元,Extracted,1,L3-ABS1-05,"测评单元（L3-ABS1-05）
该测评单元包括以下要求：
a)   测评指标： 应在网络边界或区域之间根据访问控制策略设置访问控制规则，默认情况下除允许通信外受控接口拒绝所有通信。
b)   测评对象： 网闸、 防火墙、 路由器、 交换机和无线接入网关设备等提供访问控制功能的设备或相关组件。
c)   测评实施包括以下内容：
1)   应核查在网络边界或区域之间是否部署访问控制设备并启用访问控制策略。
2)   应核查设备的最后一条访问控制策略是否为禁止所有网络通信。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
